date,open,high,low,adjClose,value,volume,count,close
2020-02-10,5625.0,5625.0,5625.0,5625.0,2812483366875,499997043,1388439,5625.0
2020-02-12,5906.0,5906.0,5906.0,5906.0,3581439742,606407,1951,5906.0
2020-02-15,6201.0,6201.0,6201.0,6201.0,4693425282,756882,2408,6201.0
2020-02-16,6511.0,6511.0,6511.0,6511.0,4916195660,755060,2324,6511.0
2020-02-17,6836.0,6836.0,6836.0,6836.0,5781376100,845725,2652,6836.0
2020-02-18,7177.0,7177.0,7177.0,7177.0,7698186563,1072619,3471,7177.0
2020-02-19,7535.0,7535.0,7535.0,7535.0,159367081005,21150243,5127,7535.0
2020-02-22,7911.0,7911.0,7911.0,7911.0,493866215046,62427786,6346,7911.0
2020-02-23,8306.0,8306.0,8306.0,8306.0,595108462426,71648021,5999,8306.0
2020-02-24,8721.0,8721.0,8721.0,8721.0,7229839815,829015,1849,8721.0
2020-02-26,9157.0,9614.0,9157.0,9611.0,765931096706,79692693,21919,9614.0
2020-02-29,10091.0,10091.0,9901.0,10090.0,1381712307622,136941399,78939,10091.0
2020-03-01,10594.0,10594.0,10594.0,10594.0,1115027017576,105250804,22545,10594.0
2020-03-02,11123.0,11123.0,11123.0,10945.0,38384015887,3450869,7517,11123.0
2020-03-03,11492.0,11492.0,11492.0,11492.0,1263269178288,109925964,34067,11492.0
2020-03-04,12066.0,12066.0,10918.0,12066.0,1528693522470,126694343,53053,12066.0
2020-03-07,12050.0,12669.0,11463.0,12281.0,2322462770184,189108250,216469,12669.0
2020-03-09,12599.0,12895.0,11667.0,12146.0,1913533570966,157544028,193142,12000.0
2020-03-10,12000.0,12200.0,11539.0,11706.0,731527397331,62489836,79384,11539.0
2020-03-11,11121.0,11490.0,11121.0,11166.0,753519258946,67482966,65166,11121.0
2020-03-14,10608.0,10608.0,10608.0,10806.0,30657395808,2890026,2979,10608.0
2020-03-15,10266.0,10266.0,10266.0,10575.0,19631784726,1912311,1471,10266.0
2020-03-16,10300.0,11103.0,10047.0,10137.0,752503989517,74235180,65276,10300.0
2020-03-17,10225.0,10555.0,9700.0,10036.0,691473750783,68897293,70150,9850.0
2020-03-18,9970.0,10420.0,9634.0,10094.0,635380861758,62949006,52434,10357.0
2020-03-24,10401.0,10598.0,9916.0,10327.0,393741356293,38127256,30677,10598.0
2020-03-25,10843.0,10843.0,10608.0,10840.0,247237200871,22807617,10103,10843.0
2020-03-28,11382.0,11382.0,11271.0,11381.0,260878669970,22922254,11179,11382.0
2020-03-29,11950.0,11950.0,10901.0,11533.0,762745056319,66137742,38757,11175.0
2020-03-30,11240.0,11382.0,10957.0,11030.0,844275199922,76545718,45997,10957.0
2020-04-04,11111.0,11450.0,10843.0,11068.0,774340067321,69960057,51586,10925.0
2020-04-05,10902.0,10902.0,10515.0,10578.0,759305641779,71783626,54610,10526.0
2020-04-06,10350.0,10940.0,10111.0,10615.0,726172403939,68411186,64516,10920.0
2020-04-07,11012.0,11145.0,11012.0,11112.0,351765811809,31654979,35967,11145.0
2020-04-08,11300.0,11496.0,10890.0,11166.0,681989418393,61077018,49283,10974.0
2020-04-11,10855.0,11412.0,10855.0,11219.0,602979345989,53745671,30982,11069.0
2020-04-12,11223.0,11779.0,11223.0,11513.0,935378712551,81244127,39511,11779.0
2020-04-13,12088.0,12088.0,11600.0,11926.0,731089647632,61304072,26347,11930.0
2020-04-14,11555.0,11555.0,11330.0,11386.0,583693571607,51263140,45398,11330.0
2020-04-15,11249.0,11900.0,11010.0,11625.0,693410633283,59645753,44801,11660.0
2020-04-18,12000.0,12206.0,11720.0,12132.0,553033697240,45585143,21979,12206.0
2020-04-19,12580.0,12738.0,11600.0,12486.0,1128848658019,90409068,27196,11910.0
2020-04-20,12032.0,13000.0,12032.0,12638.0,676667792584,53542310,23105,12485.0
2020-04-21,12635.0,12638.0,12010.0,12223.0,874701262330,71559613,28796,12013.0
2020-04-22,12023.0,12700.0,12015.0,12417.0,833976668885,67165272,26653,12502.0
2020-04-25,13037.0,13037.0,12990.0,13033.0,435659776056,33426888,10528,13037.0
2020-04-26,13684.0,13684.0,12382.0,13413.0,1384839318687,103245065,24100,13670.0
2020-04-27,13700.0,14083.0,13200.0,13943.0,738809443514,52987182,18756,14083.0
2020-04-28,14450.0,14450.0,13320.0,13840.0,991561135554,71645511,25416,13540.0
2020-04-29,13825.0,14500.0,13500.0,14167.0,936055143078,66073891,27989,14389.0
2020-05-02,14869.0,14875.0,14600.0,14859.0,376813280191,25359760,9413,14875.0
2020-05-03,15601.0,15601.0,15601.0,15601.0,189621434041,12154441,5092,15601.0
2020-05-04,15750.0,16180.0,14822.0,15422.0,1097983076448,71195953,27057,15330.0
2020-05-05,15960.0,15960.0,14651.0,14918.0,880370444299,59013651,17043,14651.0
2020-05-06,14173.0,14744.0,14173.0,14286.0,861040584844,60269742,21758,14173.0
2020-05-09,14780.0,15000.0,14551.0,14968.0,502891618967,33597898,13434,15000.0
2020-05-10,15560.0,15690.0,14220.0,14750.0,787806441148,53409814,21442,14518.0
2020-05-11,14700.0,14700.0,14013.0,14090.0,340058506451,24134201,7902,14013.0
2020-05-12,13440.0,14048.0,13386.0,13424.0,631348680753,47030876,14297,13386.0
2020-05-13,12955.0,13999.0,12785.0,13259.0,676429710217,51016640,21943,12910.0
